"Symbol","Name","Sector","Industry","Summary Quote"
"TCX","Tucows Inc.","Technology","EDP Services","http://www.nasdaq.com/symbol/tcx"
"TUES","Tuesday Morning Corp.","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/tues"
"TOUR","Tuniu Corporation","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/tour"
"HEAR","Turtle Beach Corporation","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/hear"
"TUTI","Tuttle Tactical Management Multi-Strategy Income ETF","n/a","n/a","http://www.nasdaq.com/symbol/tuti"
"TUTT","Tuttle Tactical Management U.S. Core ETF","n/a","n/a","http://www.nasdaq.com/symbol/tutt"
"FOX","Twenty-First Century Fox, Inc.","Consumer Services","Television Services","http://www.nasdaq.com/symbol/fox"
"FOXA","Twenty-First Century Fox, Inc.","Consumer Services","Television Services","http://www.nasdaq.com/symbol/foxa"
"TWIN","Twin Disc, Incorporated","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/twin"
"TRCB","Two River Bancorp","Finance","Major Banks","http://www.nasdaq.com/symbol/trcb"
"USCR","U S Concrete, Inc.","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/uscr"
"PRTS","U.S. Auto Parts Network, Inc.","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/prts"
"USEG","U.S. Energy Corp.","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/useg"
"GROW","U.S. Global Investors, Inc.","Finance","Investment Managers","http://www.nasdaq.com/symbol/grow"
"USAU","U.S. Gold Corp.","n/a","n/a","http://www.nasdaq.com/symbol/usau"
"UBNT","Ubiquiti Networks, Inc.","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/ubnt"
"UFPT","UFP Technologies, Inc.","Capital Goods","Containers/Packaging","http://www.nasdaq.com/symbol/ufpt"
"ULTA","Ulta Beauty, Inc.","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/ulta"
"UCTT","Ultra Clean Holdings, Inc.","Technology","Semiconductors","http://www.nasdaq.com/symbol/uctt"
"UPL","Ultra Petroleum Corp.","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/upl"
"RARE","Ultragenyx Pharmaceutical Inc.","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rare"
"ULBI","Ultralife Corporation","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ulbi"
"UMBF","UMB Financial Corporation","Finance","Major Banks","http://www.nasdaq.com/symbol/umbf"
"UMPQ","Umpqua Holdings Corporation","Finance","Savings Institutions","http://www.nasdaq.com/symbol/umpq"
"UNAM","Unico American Corporation","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/unam"
"UBSH","Union Bankshares Corporation","Finance","Major Banks","http://www.nasdaq.com/symbol/ubsh"
"UNB","Union Bankshares, Inc.","Finance","Major Banks","http://www.nasdaq.com/symbol/unb"
"UNXL","Uni-Pixel, Inc.","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/unxl"
"QURE","uniQure N.V.","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/qure"
"UBCP","United Bancorp, Inc.","Finance","Major Banks","http://www.nasdaq.com/symbol/ubcp"
"UBOH","United Bancshares, Inc.","Finance","Major Banks","http://www.nasdaq.com/symbol/uboh"
"UBSI","United Bankshares, Inc.","Finance","Major Banks","http://www.nasdaq.com/symbol/ubsi"
"UCBA","United Community Bancorp","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ucba"
"UCBI","United Community Banks, Inc.","Finance","Major Banks","http://www.nasdaq.com/symbol/ucbi"
"UCFC","United Community Financial Corp.","Finance","Banks","http://www.nasdaq.com/symbol/ucfc"
"UBNK","United Financial Bancorp, Inc. ","Finance","Banks","http://www.nasdaq.com/symbol/ubnk"
"UFCS","United Fire Group, Inc","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/ufcs"
"UIHC","United Insurance Holdings Corp.","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/uihc"
"UNFI","United Natural Foods, Inc.","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/unfi"
"UBFO","United Security Bancshares","Finance","Major Banks","http://www.nasdaq.com/symbol/ubfo"
"USLM","United States Lime & Minerals, Inc.","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/uslm"
"UTHR","United Therapeutics Corporation","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/uthr"
"UG","United-Guardian, Inc.","Consumer Non-Durables","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/ug"
"UNIT","Uniti Group Inc.","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/unit"
"UNTY","Unity Bancorp, Inc.","Finance","Major Banks","http://www.nasdaq.com/symbol/unty"
"OLED","Universal Display Corporation","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/oled"
"UEIC","Universal Electronics Inc.","Consumer Non-Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/ueic"
"UFPI","Universal Forest Products, Inc.","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/ufpi"
"ULH","Universal Logistics Holdings, Inc.","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/ulh"
"USAP","Universal Stainless & Alloy Products, Inc.","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/usap"
"UVSP","Univest Corporation of Pennsylvania","Finance","Major Banks","http://www.nasdaq.com/symbol/uvsp"
"UPLD","Upland Software, Inc.","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/upld"
"URRE","Uranium Resources, Inc.","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/urre"
"UONE","Urban One, Inc. ","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/uone"
"UONEK","Urban One, Inc. ","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/uonek"
"URBN","Urban Outfitters, Inc.","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/urbn"
"URGN","UroGen Pharma Ltd.","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/urgn"
"ECOL","US Ecology, Inc.","Public Utilities","Environmental Services","http://www.nasdaq.com/symbol/ecol"
"USAT","USA Technologies, Inc.","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/usat"
"USATP","USA Technologies, Inc.","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/usatp"
"USAK","USA Truck, Inc.","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/usak"
"UTMD","Utah Medical Products, Inc.","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/utmd"
"UTSI","UTStarcom Holdings Corp","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/utsi"
"VLRX","Valeritas Holdings, Inc.","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/vlrx"
"VALX","Validea Market Legends ETF","n/a","n/a","http://www.nasdaq.com/symbol/valx"
"VALU","Value Line, Inc.","Finance","Investment Managers","http://www.nasdaq.com/symbol/valu"
"VNDA","Vanda Pharmaceuticals Inc.","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vnda"
"BBH","VanEck Vectors Biotech ETF","n/a","n/a","http://www.nasdaq.com/symbol/bbh"
"GNRX","VanEck Vectors Generic Drugs ETF","n/a","n/a","http://www.nasdaq.com/symbol/gnrx"
"PPH","VanEck Vectors Pharmaceutical ETF","n/a","n/a","http://www.nasdaq.com/symbol/pph"
"VWOB","Vanguard Emerging Markets Government Bond ETF","n/a","n/a","http://www.nasdaq.com/symbol/vwob"
"VNQI","Vanguard Global ex-U.S. Real Estate ETF","n/a","n/a","http://www.nasdaq.com/symbol/vnqi"
"VGIT","Vanguard Intermediate -Term Government Bond ETF","n/a","n/a","http://www.nasdaq.com/symbol/vgit"
"VCIT","Vanguard Intermediate-Term Corporate Bond ETF","n/a","n/a","http://www.nasdaq.com/symbol/vcit"
"VIGI","Vanguard International Dividend Appreciation ETF","n/a","n/a","http://www.nasdaq.com/symbol/vigi"
"VYMI","Vanguard International High Dividend Yield ETF","n/a","n/a","http://www.nasdaq.com/symbol/vymi"
"VCLT","Vanguard Long-Term Corporate Bond ETF","n/a","n/a","http://www.nasdaq.com/symbol/vclt"
"VGLT","Vanguard Long-Term Government Bond ETF","n/a","n/a","http://www.nasdaq.com/symbol/vglt"
"VMBS","Vanguard Mortgage-Backed Securities ETF","n/a","n/a","http://www.nasdaq.com/symbol/vmbs"
"VONE","Vanguard Russell 1000 ETF","n/a","n/a","http://www.nasdaq.com/symbol/vone"
"VONG","Vanguard Russell 1000 Growth ETF","n/a","n/a","http://www.nasdaq.com/symbol/vong"
"VONV","Vanguard Russell 1000 Value ETF","n/a","n/a","http://www.nasdaq.com/symbol/vonv"
"VTWO","Vanguard Russell 2000 ETF","n/a","n/a","http://www.nasdaq.com/symbol/vtwo"
"VTWG","Vanguard Russell 2000 Growth ETF","n/a","n/a","http://www.nasdaq.com/symbol/vtwg"
"VTWV","Vanguard Russell 2000 Value ETF","n/a","n/a","http://www.nasdaq.com/symbol/vtwv"
"VTHR","Vanguard Russell 3000 ETF","n/a","n/a","http://www.nasdaq.com/symbol/vthr"
"VCSH","Vanguard Short-Term Corporate Bond ETF","n/a","n/a","http://www.nasdaq.com/symbol/vcsh"
"VGSH","Vanguard Short-Term Government ETF","n/a","n/a","http://www.nasdaq.com/symbol/vgsh"
"VTIP","Vanguard Short-Term Inflation-Protected Securities Index Fund","n/a","n/a","http://www.nasdaq.com/symbol/vtip"
"BNDX","Vanguard Total International Bond ETF","n/a","n/a","http://www.nasdaq.com/symbol/bndx"
"VXUS","Vanguard Total International Stock ETF","n/a","n/a","http://www.nasdaq.com/symbol/vxus"
"VEAC","Vantage Energy Acquisition Corp.","Finance","Business Services","http://www.nasdaq.com/symbol/veac"
"VEACU","Vantage Energy Acquisition Corp.","Finance","Business Services","http://www.nasdaq.com/symbol/veacu"
"VEACW","Vantage Energy Acquisition Corp.","Finance","Business Services","http://www.nasdaq.com/symbol/veacw"
"VREX","Varex Imaging Corporation","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/vrex"
"VRNS","Varonis Systems, Inc.","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/vrns"
"VDSI","VASCO Data Security International, Inc.","Technology","EDP Services","http://www.nasdaq.com/symbol/vdsi"
"VBLT","Vascular Biogenics Ltd.","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vblt"
"VBIV","VBI Vaccines, Inc.","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/vbiv"
"WOOF","VCA Inc. ","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/woof"
"VECO","Veeco Instruments Inc.","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/veco"
"DGLD","VelocityShares 3x Inverse Gold ETN","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/dgld"
"DSLV","VelocityShares 3x Inverse Silver ETN","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/dslv"
"UGLD","VelocityShares 3x Long Gold ETN","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ugld"
"USLV","VelocityShares 3x Long Silver ETN","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/uslv"
"TVIZ","VelocityShares Daily 2x VIX Medium-Term ETN","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/tviz"
"TVIX","VelocityShares Daily 2x VIX Short-Term ETN","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/tvix"
"ZIV","VelocityShares Daily Inverse VIX Medium-Term ETN","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ziv"
"XIV","VelocityShares Daily Inverse VIX Short-Term ETN","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/xiv"
"VIIZ","VelocityShares VIX Medium-Term ETN","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/viiz"
"VIIX","VelocityShares VIX Short-Term ETN","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/viix"
"VEON","VEON Ltd.","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/veon"
"VRA","Vera Bradley, Inc.","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/vra"
"VCYT","Veracyte, Inc.","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/vcyt"
"VSTM","Verastem, Inc.","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vstm"
"VCEL","Vericel Corporation","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/vcel"
"VRNT","Verint Systems Inc.","Technology","EDP Services","http://www.nasdaq.com/symbol/vrnt"
"VRSN","VeriSign, Inc.","Technology","EDP Services","http://www.nasdaq.com/symbol/vrsn"
"VRSK","Verisk Analytics, Inc.","Technology","EDP Services","http://www.nasdaq.com/symbol/vrsk"
"VBTX","Veritex Holdings, Inc.","Finance","Major Banks","http://www.nasdaq.com/symbol/vbtx"
"VERI","Veritone, Inc.","Technology","EDP Services","http://www.nasdaq.com/symbol/veri"
"VRML","Vermillion, Inc.","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/vrml"
"VRNA","Verona Pharma plc","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vrna"
"VSAR","Versartis, Inc.","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vsar"
"VTNR","Vertex Energy, Inc","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/vtnr"
"VRTX","Vertex Pharmaceuticals Incorporated","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vrtx"
"VIA","Viacom Inc.","Consumer Services","Television Services","http://www.nasdaq.com/symbol/via"
"VIAB","Viacom Inc.","Consumer Services","Television Services","http://www.nasdaq.com/symbol/viab"
"VSAT","ViaSat, Inc.","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/vsat"
"VIAV","Viavi Solutions Inc.","Technology","Semiconductors","http://www.nasdaq.com/symbol/viav"
"VICL","Vical Incorporated","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/vicl"
"VICR","Vicor Corporation","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/vicr"
"CIZ","VictoryShares Developed Enhanced Volatility Wtd ETF","n/a","n/a","http://www.nasdaq.com/symbol/ciz"
"VSDA","VictoryShares Dividend Accelerator ETF","n/a","n/a","http://www.nasdaq.com/symbol/vsda"
"CEZ","VictoryShares Emerging Market Volatility Wtd ETF","n/a","n/a","http://www.nasdaq.com/symbol/cez"
"CID","VictoryShares International High Div Volatility Wtd ETF","n/a","n/a","http://www.nasdaq.com/symbol/cid"
"CIL","VictoryShares International Volatility Wtd ETF","n/a","n/a","http://www.nasdaq.com/symbol/cil"
"CFO","VictoryShares US 500 Enhanced Volatility Wtd ETF","n/a","n/a","http://www.nasdaq.com/symbol/cfo"
"CFA","VictoryShares US 500 Volatility Wtd ETF","n/a","n/a","http://www.nasdaq.com/symbol/cfa"
"CSF","VictoryShares US Discovery Enhanced Volatility Wtd ETF","n/a","n/a","http://www.nasdaq.com/symbol/csf"
"CDC","VictoryShares US EQ Income Enhanced Volatility Wtd ETF","n/a","n/a","http://www.nasdaq.com/symbol/cdc"
"CDL","VictoryShares US Large Cap High Div Volatility Wtd ETF","n/a","n/a","http://www.nasdaq.com/symbol/cdl"
"VSMV","VictoryShares US Multi-Factor Minimum Volatility ETF","n/a","n/a","http://www.nasdaq.com/symbol/vsmv"
"CSB","VictoryShares US Small Cap High Div Volatility Wtd ETF","n/a","n/a","http://www.nasdaq.com/symbol/csb"
"CSA","VictoryShares US Small Cap Volatility Wtd ETF","n/a","n/a","http://www.nasdaq.com/symbol/csa"
"VBND","Vident Core U.S. Bond Strategy Fund","n/a","n/a","http://www.nasdaq.com/symbol/vbnd"
"VUSE","Vident Core US Equity ETF","n/a","n/a","http://www.nasdaq.com/symbol/vuse"
"VIDI","Vident International Equity Fund","n/a","n/a","http://www.nasdaq.com/symbol/vidi"
"VDTH","Videocon d2h Limited","Consumer Services","Television Services","http://www.nasdaq.com/symbol/vdth"
"VRAY","ViewRay, Inc.","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/vray"
"VKTX","Viking Therapeutics, Inc.","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vktx"
"VKTXW","Viking Therapeutics, Inc.","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vktxw"
"VBFC","Village Bank and Trust Financial Corp.","Finance","Major Banks","http://www.nasdaq.com/symbol/vbfc"
"VLGEA","Village Super Market, Inc.","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/vlgea"
"VNOM","Viper Energy Partners LP","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/vnom"
"VIRC","Virco Manufacturing Corporation","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/virc"
"VIRT","Virtu Financial, Inc.","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/virt"
"VRTS","Virtus Investment Partners, Inc.","Finance","Investment Managers","http://www.nasdaq.com/symbol/vrts"
"VRTSP","Virtus Investment Partners, Inc.","Finance","Investment Managers","http://www.nasdaq.com/symbol/vrtsp"
"VRTU","Virtusa Corporation","Technology","EDP Services","http://www.nasdaq.com/symbol/vrtu"
"VTGN","VistaGen Therapeutics, Inc.","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vtgn"
"VTL","Vital Therapies, Inc.","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vtl"
"VIVE","Viveve Medical, Inc.","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/vive"
"VVPR","VivoPower International PLC","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/vvpr"
"VVUS","VIVUS, Inc.","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vvus"
